日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190707,1.27E+13,9.64E+16,1510794,2019/7/7 11:11,6.8,0,0,1700,,,1210,,,,,110元一吨,9.6,高栏,11,0,一装一卸,庐江县,松江区,20190708,下午,,,钢管
20190707,1.27E+13,2.37E+16,1513485,2019/7/7 12:42,9.6,1,0,2350,,,,,,,,都未涉及,9.6,高栏,14,0,,合肥市,浦东,,,,,舞台架子等
20190707,1.27E+13,9.61E+16,1513766,2019/7/7 12:53,9.6,1,0,2350,,,2500,,,,,单趟2500左右来回4800-500,9.6,高栏,14,0,,合肥市,浦东,,,,,舞台架子等
20190707,1.27E+13,2.37E+16,1519380,2019/7/7 16:44,9.6,0,0,2350,,,,,,,,在市区晚上卸不合适,9.6,高栏,14,0,,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,4.00E+18,1523664,2019/7/7 21:34,4.2,0,0,1400,,,1400,,,,2,加了微信聊,4.2,厢式,3,18,一装一卸,庐江县,浦东,20190708,,,,服装
20190707,1.27E+13,9.64E+16,1523610,2019/7/7 21:20,4.2,0,0,1400,,,1400,100,,,,,4.2,高栏,0,18,一装一卸,庐江县,浦东,20190708,上午,,,服装
20190707,1.27E+13,9.64E+16,1522919,2019/7/7 19:58,4.2,0,0,1400,,,1400,,,,,,4.2,高栏,0,18,一装一卸,庐江县,浦东,20190708,上午,,,服装
20190707,1.27E+13,9.64E+16,1499239,2019/7/7 7:13,17.5,0,0,3900,,,4200,,,,,,17.5,平板,32,0,一装一卸,长丰县,宝山区,20190707,,,,钢结构
20190707,1.27E+13,9.64E+16,1499228,2019/7/7 7:08,17.5,0,0,3900,,,4480,,,,,司机距离装货地较远,17.5,平板,32,0,一装一卸,长丰县,宝山区,20190707,,,,钢结构
20190707,1.27E+13,4.00E+18,1503384,2019/7/7 8:38,6.8,0,0,1700,,2500,2200,,100,1,,,4.2,厢式,9,0,,合肥市,崇明县,,,,,托盘
20190707,1.27E+13,2.34E+16,1509870,2019/7/7 10:48,13,0,0,3260,,,2600,,,1,,,13,高栏,30,0,一装一卸,肥东县,金山区,20190708,,20190709,,重货
20190707,1.27E+13,9.64E+16,1510741,2019/7/7 11:09,13,0,0,3260,,,2600,,,,,,13,高栏,30,0,一装一卸,肥东县,金山区,20190708,,20190709,,重货
20190707,1.27E+13,9.64E+16,1512576,2019/7/7 12:06,6.8,1,1,1700,2100,,,100,,,1,2票货，8.5吨和3吨一起算运费,9.6,厢式,8.5,0,,巢湖市,松江区,,,,,重货
20190707,1.27E+13,9.64E+16,1512461,2019/7/7 12:01,6.8,1,0,1700,,2300,2000,,,,1,2票货，8.5吨和3吨一起算运费,6.8,飞翼车,8.5,0,一装两卸,巢湖市,松江区,,,,,重货
20190707,1.27E+13,2.34E+16,1516187,2019/7/7 14:40,6.8,1,0,1700,,,,,,,,货源已经被定了,6.8,高栏,10,0,一装一卸,瑶海区,青浦区,20190707,下午,20190708,上午,家具
20190707,1.27E+13,9.64E+16,1516165,2019/7/7 14:38,6.8,1,1,1700,1800,,,100,,,,,6.8,高栏,10,0,一装一卸,瑶海区,青浦区,20190707,下午,20190708,上午,家具
20190707,1.27E+13,9.64E+16,1522055,2019/7/7 18:59,6.8,0,0,1700,,,1700,,,0,,好装好卸，不能配货,13,高栏,10,10,一装一卸,经济开发区,松江区,20190707,晚上,,,托盘重货
20190707,1.27E+13,2.34E+16,1522293,2019/7/7 19:13,6.8,0,0,1700,,1800,1700,,,,,明天上午装货,6.8,高栏,10,10,一装一卸,经济开发区,松江区,20190707,晚上,,,托盘重货
20190707,1.27E+13,4.00E+18,1514934,2019/7/7 13:48,4.2,0,0,1400,,,,,,,,货主发错货，不到上海,4.2,高栏,5,0,,合肥市,上海市,20190708,,,,绿通
20190707,1.27E+13,6.01E+17,1518547,2019/7/7 16:10,4.2,0,0,1400,,,800,,,,,,4.2,厢式,7,0,,合肥市,浦东,20190708,上午,,,灯光音响等
20190707,1.27E+13,4.00E+18,1518613,2019/7/7 16:13,4.2,0,0,1400,,,800,,,,,,4.2,厢式,7,0,,合肥市,浦东,,,,,灯光音响等
20190707,1.27E+13,9.64E+16,1519840,2019/7/7 17:04,4.2,0,0,1400,,,,,,,,,4.2,高栏,7,0,,合肥市,浦东,,,,,灯光音响等
20190707,1.27E+13,6.01E+17,1519772,2019/7/7 17:00,4.2,0,0,1400,,1200,,,,,,车宽不够,4.2,厢式,7,0,,合肥市,浦东,,,,,灯光音响等
20190707,1.27E+13,9.64E+16,1522861,2019/7/7 19:53,4.2,0,0,1400,,,1400,,,,,,5.2,冷藏,5.5,0,一装一卸,蜀山区,嘉定区,20190708,晚上,20190709,上午,冻品食品
20190707,1.27E+13,6.01E+17,1522871,2019/7/7 19:55,4.2,0,0,1400,,,1400,,,,,,4.2,冷藏,5.5,0,一装一卸,蜀山区,嘉定区,20190708,晚上,,,冻品食品
20190707,1.27E+13,9.64E+16,1522814,2019/7/7 19:51,4.2,0,0,1400,,,1400,,,,,,4.2,厢式,5.5,0,一装一卸,蜀山区,嘉定区,20190708,晚上,,,冻品食品
20190707,1.27E+13,4.00E+18,1523791,2019/7/8 0:09,4.2,0,0,1400,,,,,,,,,4.2,冷藏,5.5,0,一装一卸,蜀山区,嘉定区,20190708,晚上,,,冻品食品
20190707,1.27E+13,6.01E+17,1524246,2019/7/8 6:11,4.2,0,0,1400,,,1400,200,,,,,4.2,冷藏,5.5,0,一装一卸,蜀山区,嘉定区,20190708,晚上,,,冻品食品
20190707,1.27E+13,6.01E+17,1503777,2019/7/7 8:47,6.8,0,0,1700,,,,,,,,不超高，6.8车装不下,6.8,平板,9,0,,合肥市,崇明县,,,,,空托盘
20190707,1.27E+13,6.01E+17,1509815,2019/7/7 10:46,9.6,0,0,2350,,,2300,,,,,,9.6,高栏,15,0,三装一卸,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,9.64E+16,1519266,2019/7/7 16:40,9.6,0,0,2350,,,,,,,,无有效信息,9.6,高栏,15,0,,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,9.63E+16,1510454,2019/7/7 11:02,9.6,0,0,2350,,,,,,,,之前成交过，有微信,9.6,高栏,15,0,,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,2.37E+16,1518406,2019/7/7 16:03,9.6,0,0,2350,,,,,,,,,13,高栏,15,0,三装一卸,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,4.00E+18,1512021,2019/7/7 11:47,9.6,0,0,2350,,,2500,,,,,来回给4800，三不超,4.2,厢式,15,0,三装一卸,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,9.64E+16,1509790,2019/7/7 10:44,9.6,0,0,2350,,2800,2400,,,,,,9.6,高栏,15,0,三装一卸,蜀山区,浦东,20190708,,20190709,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,9.64E+16,1509906,2019/7/7 10:47,9.6,0,0,2350,,,2300,,,,,货主是来回货，11号上海装,9.6,高栏,15,0,三装一卸,蜀山区,浦东,20190708,,20190709,上午,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,2.37E+16,1512280,2019/7/7 11:55,9.6,0,0,2350,,,2500,,,,,,9.6,高栏,15,0,三装一卸,合肥市,浦东,,,,,灯光音响等，今晚零晨后左右装
20190707,1.27E+13,6.01E+17,1518127,2019/7/7 15:53,9.6,0,0,2350,,,2000,,,,,司机之前装过,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,统一方便面
20190707,1.27E+13,6.01E+17,1514547,2019/7/7 13:29,9.6,0,0,2350,,,2000,,,,,运费要么装货付油卡，要么回单付（一星期左右）,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,9.64E+16,1516795,2019/7/7 15:03,9.6,0,0,2350,,,2000,,,,,司机卸货排队比较久,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,方便面
20190707,1.27E+13,9.61E+16,1516735,2019/7/7 15:01,9.6,0,0,2350,,,2000,,,,,,9.6,高栏,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,2.34E+16,1520335,2019/7/7 17:28,9.6,0,0,2350,,,,,,,,,9.6,高栏,0,52,,蜀山区,金山区,20190708,,,,方便面
20190707,1.27E+13,6.01E+17,1514459,2019/7/7 13:25,9.6,0,0,2350,,,2000,,,,,,9.6,高栏,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,9.64E+16,1514520,2019/7/7 13:28,9.6,0,0,2350,,,2000,,,,,,9.6,高栏,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,9.64E+16,1520746,2019/7/7 17:48,9.6,0,0,2350,,,2000,,,,,,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,4.00E+18,1517443,2019/7/7 15:28,9.6,0,0,2350,,2100,2000,100,,,,回单付，可能线下成交（成交价2100）,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,9.58E+16,1519088,2019/7/7 16:33,9.6,0,0,2350,,,2000,,,,,,9.6,厢式,0,52,,蜀山区,金山区,20190708,,,,泡货
20190707,1.27E+13,2.37E+16,1521097,2019/7/7 18:07,6.8,0,0,1700,,,,,,,,集装箱不好装,12.5,集装箱,9,0,,合肥市,浦东,,,,,灯光音响等
20190707,1.27E+13,9.63E+16,1520409,2019/7/7 17:31,6.8,0,0,1700,,1600,,,,,,内径2.4，平板不太好装，6.8装不完（9.6可以一车装完），司机有两个车要3000，货主还到2800左右,7.2,平板,9,0,三装一卸,蜀山区,浦东,,,,,灯光音响等
20190707,1.27E+13,6.01E+17,1519248,2019/7/7 16:38,6.8,0,0,1700,,1800,1500,,,,,,6.8,高栏,9,0,,合肥市,浦东,,,,,灯光音响等
20190707,1.27E+13,9.64E+16,1523556,2019/7/7 21:08,4.2,0,0,1400,,1400,,,,,,冷藏需双温的（0到6度都可以），不用自己装卸；货主担心不好卸，去二次确认了,4.2,厢式,5,16,一装一卸,合肥市,嘉定区,20190708,下午,,,冻品
20190707,1.27E+13,9.64E+16,1523377,2019/7/7 20:45,4.2,0,0,1400,,,,,,,,,7.7,飞翼车,5,16,一装一卸,蜀山区,嘉定区,20190708,下午,,,食品
